"","Year","Month","Day","GHI"
"5674",2015,7,18,8415.5
"5675",2015,7,19,7522.5
"5676",2015,7,20,7742
"5677",2015,7,21,7392.5
"5678",2015,7,22,8189.5
"5679",2015,7,23,7642
"5680",2015,7,24,8462
"5681",2015,7,25,8369.5
"5682",2015,7,26,8263.5
"5683",2015,7,27,8377.5
"5684",2015,7,28,8263.5
"5685",2015,7,29,8080
"5686",2015,7,30,7379
"5687",2015,7,31,6643.5
"5688",2015,8,1,7534.5
"5689",2015,8,2,7629
"5690",2015,8,3,8104.5
"5691",2015,8,4,4813.5
"5692",2015,8,5,7922.5
"5693",2015,8,6,5570.5
"5694",2015,8,7,6734.5
"5695",2015,8,8,7578.5
"5696",2015,8,9,7900.5
"5697",2015,8,10,7276
"5698",2015,8,11,7541.5
"5699",2015,8,12,7451
"5700",2015,8,13,7811
"5701",2015,8,14,7804.5
"5702",2015,8,15,7275.5
"5703",2015,8,16,7260
"5704",2015,8,17,7492
"5705",2015,8,18,7496.5
"5706",2015,8,19,7459.5
"5707",2015,8,20,6717
"5708",2015,8,21,7305
"5709",2015,8,22,7403.5
"5710",2015,8,23,6864.5
"5711",2015,8,24,7289
"5712",2015,8,25,7248.5
"5713",2015,8,26,6736
"5714",2015,8,27,6920.5
"5715",2015,8,28,5905.5
"5716",2015,8,29,5663.5
"5717",2015,8,30,6911
"5718",2015,8,31,6957
"5719",2015,9,1,6911
"5720",2015,9,2,6912
"5721",2015,9,3,6887
"5722",2015,9,4,6948
"5723",2015,9,5,7021.5
"5724",2015,9,6,6844.5
"5725",2015,9,7,6922
"5726",2015,9,8,6754.5
"5727",2015,9,9,6666
"5728",2015,9,10,5965.5
"5729",2015,9,11,5667.5
"5730",2015,9,12,3914.5
"5731",2015,9,13,4300
"5732",2015,9,14,3311
"5733",2015,9,15,4955.5
"5734",2015,9,16,1984
"5735",2015,9,17,6166
"5736",2015,9,18,6297
"5737",2015,9,19,6221
"5738",2015,9,20,6216.5
"5739",2015,9,21,6112.5
"5740",2015,9,22,6036.5
"5741",2015,9,23,5971.5
"5742",2015,9,24,5304.5
"5743",2015,9,25,5748
"5744",2015,9,26,5737
"5745",2015,9,27,4163.5
"5746",2015,9,28,5392
"5747",2015,9,29,4713.5
"5748",2015,9,30,1317.5
"5749",2015,10,1,4345.5
"5750",2015,10,2,5412
"5751",2015,10,3,5430
"5752",2015,10,4,5081
"5753",2015,10,5,5060
"5754",2015,10,6,4992.5
"5755",2015,10,7,4330
"5756",2015,10,8,4075
"5757",2015,10,9,5208
"5758",2015,10,10,4949
"5759",2015,10,11,4978
"5760",2015,10,12,4912
"5761",2015,10,13,4781.5
"5762",2015,10,14,4224.5
"5763",2015,10,15,3855.5
"5764",2015,10,16,4433.5
"5765",2015,10,17,2805.5
"5766",2015,10,18,3844
"5767",2015,10,19,3975
"5768",2015,10,20,4564.5
"5769",2015,10,21,4484.5
"5770",2015,10,22,4328
"5771",2015,10,23,3160.5
"5772",2015,10,24,3344.5
"5773",2015,10,25,3985.5
"5774",2015,10,26,3856.5
"5775",2015,10,27,1529.5
"5776",2015,10,28,2938
"5777",2015,10,29,4187.5
"5778",2015,10,30,4019
"5779",2015,10,31,3907
"5780",2015,11,1,1003
"5781",2015,11,2,1412.5
"5782",2015,11,3,3911.5
"5783",2015,11,4,3948
"5784",2015,11,5,3397.5
"5785",2015,11,6,3803.5
"5786",2015,11,7,3729
"5787",2015,11,8,1285
"5788",2015,11,9,1182.5
"5789",2015,11,10,3594
"5790",2015,11,11,3308
"5791",2015,11,12,3486
"5792",2015,11,13,3405.5
"5793",2015,11,14,3426
"5794",2015,11,15,2846
"5795",2015,11,16,3440
"5796",2015,11,17,2818.5
"5797",2015,11,18,2720.5
"5798",2015,11,19,3202.5
"5799",2015,11,20,3146
"5800",2015,11,21,3074.5
"5801",2015,11,22,2568.5
"5802",2015,11,23,2835
"5803",2015,11,24,1941
"5804",2015,11,25,2803
"5805",2015,11,26,3053
"5806",2015,11,27,3125.5
"5807",2015,11,28,3156.5
"5808",2015,11,29,3141.5
"5809",2015,11,30,1046.5
"5810",2015,12,1,2553
"5811",2015,12,2,1523
"5812",2015,12,3,665
"5813",2015,12,4,2825.5
"5814",2015,12,5,1738.5
"5815",2015,12,6,1356.5
"5816",2015,12,7,1508
"5817",2015,12,8,760
"5818",2015,12,9,863.5
"5819",2015,12,10,1992.5
"5820",2015,12,11,2583.5
"5821",2015,12,12,1216.5
"5822",2015,12,13,1149.5
"5823",2015,12,14,2844
"5824",2015,12,15,2875.5
"5825",2015,12,16,2748.5
"5826",2015,12,17,1775
"5827",2015,12,18,1449
"5828",2015,12,19,1726
"5829",2015,12,20,1503
"5830",2015,12,21,521
"5831",2015,12,22,1663.5
"5832",2015,12,23,2746
"5833",2015,12,24,1686.5
"5834",2015,12,25,2715
"5835",2015,12,26,2873
"5836",2015,12,27,1569
"5837",2015,12,28,2762
"5838",2015,12,29,2758.5
"5839",2015,12,30,1686.5
"5840",2015,12,31,2910.5
"5841",2016,1,1,2391.5
"5842",2016,1,2,1511
"5843",2016,1,3,1804.5
"5844",2016,1,4,925
"5845",2016,1,5,953
"5846",2016,1,6,612
"5847",2016,1,7,1248.5
"5848",2016,1,8,2058.5
"5849",2016,1,9,1671
"5850",2016,1,10,2292
"5851",2016,1,11,2329.5
"5852",2016,1,12,2321
"5853",2016,1,13,2320
"5854",2016,1,14,921
"5855",2016,1,15,1693
"5856",2016,1,16,1393
"5857",2016,1,17,633.5
"5858",2016,1,18,2543.5
"5859",2016,1,19,2023
"5860",2016,1,20,2135
"5861",2016,1,21,1874.5
"5862",2016,1,22,877
"5863",2016,1,23,2350.5
"5864",2016,1,24,2766
"5865",2016,1,25,3216.5
"5866",2016,1,26,2774
"5867",2016,1,27,3413
"5868",2016,1,28,1291.5
"5869",2016,1,29,609.5
"5870",2016,1,30,3087.5
"5871",2016,1,31,3405
"5872",2016,2,1,3697
"5873",2016,2,2,1308
"5874",2016,2,3,2425.5
"5875",2016,2,4,3366.5
"5876",2016,2,5,3520
"5877",2016,2,6,3356.5
"5878",2016,2,7,3771.5
"5879",2016,2,8,3982.5
"5880",2016,2,9,3554.5
"5881",2016,2,10,3354
"5882",2016,2,11,3125.5
"5883",2016,2,12,3448
"5884",2016,2,13,4273.5
"5885",2016,2,14,3782.5
"5886",2016,2,15,4149
"5887",2016,2,16,4085
"5888",2016,2,17,2450
"5889",2016,2,18,2211.5
"5890",2016,2,19,2128
"5891",2016,2,20,3804.5
"5892",2016,2,21,4649.5
"5893",2016,2,22,4751.5
"5894",2016,2,23,4805.5
"5895",2016,2,24,4479.5
"5896",2016,2,25,4034
"5897",2016,2,26,3750
"5898",2016,2,27,3428.5
"5899",2016,2,28,3769
"5900",2016,3,1,4727
"5901",2016,3,2,4451.5
"5902",2016,3,3,2307.5
"5903",2016,3,4,1830.5
"5904",2016,3,5,1089
"5905",2016,3,6,3349.5
"5906",2016,3,7,2863.5
"5907",2016,3,8,2975.5
"5908",2016,3,9,2923.5
"5909",2016,3,10,1074.5
"5910",2016,3,11,1604.5
"5911",2016,3,12,2706.5
"5912",2016,3,13,1522.5
"5913",2016,3,14,4907.5
"5914",2016,3,15,5767.5
"5915",2016,3,16,5633
"5916",2016,3,17,5962.5
"5917",2016,3,18,5915.5
"5918",2016,3,19,5658
"5919",2016,3,20,1869
"5920",2016,3,21,2210
"5921",2016,3,22,6241.5
"5922",2016,3,23,5994
"5923",2016,3,24,5696.5
"5924",2016,3,25,6212.5
"5925",2016,3,26,5904.5
"5926",2016,3,27,5401
"5927",2016,3,28,4938
"5928",2016,3,29,6618.5
"5929",2016,3,30,6547.5
"5930",2016,3,31,6578
"5931",2016,4,1,6532.5
"5932",2016,4,2,6588
"5933",2016,4,3,6695.5
"5934",2016,4,4,6768
"5935",2016,4,5,6903.5
"5936",2016,4,6,6937
"5937",2016,4,7,5510.5
"5938",2016,4,8,5023
"5939",2016,4,9,1392
"5940",2016,4,10,2585.5
"5941",2016,4,11,6597
"5942",2016,4,12,4881.5
"5943",2016,4,13,6997.5
"5944",2016,4,14,7040.5
"5945",2016,4,15,7444
"5946",2016,4,16,7445.5
"5947",2016,4,17,7368.5
"5948",2016,4,18,7433
"5949",2016,4,19,6932.5
"5950",2016,4,20,7514
"5951",2016,4,21,6166.5
"5952",2016,4,22,4240.5
"5953",2016,4,23,7520
"5954",2016,4,24,6935
"5955",2016,4,25,7919
"5956",2016,4,26,6707.5
"5957",2016,4,27,6728
"5958",2016,4,28,7926.5
"5959",2016,4,29,7321.5
"5960",2016,4,30,7922.5
"5961",2016,5,1,7839
"5962",2016,5,2,7754
"5963",2016,5,3,5775.5
"5964",2016,5,4,6101
"5965",2016,5,5,2034.5
"5966",2016,5,6,3834.5
"5967",2016,5,7,2257
"5968",2016,5,8,4477
"5969",2016,5,9,7994
"5970",2016,5,10,8236.5
"5971",2016,5,11,8173
"5972",2016,5,12,7938
"5973",2016,5,13,8195.5
"5974",2016,5,14,7818.5
"5975",2016,5,15,8256.5
"5976",2016,5,16,8240.5
"5977",2016,5,17,8412
"5978",2016,5,18,8095.5
"5979",2016,5,19,7451
"5980",2016,5,20,5092
"5981",2016,5,21,6048.5
"5982",2016,5,22,7443
"5983",2016,5,23,6853
"5984",2016,5,24,8014.5
"5985",2016,5,25,8031
"5986",2016,5,26,8360.5
"5987",2016,5,27,8445
"5988",2016,5,28,8405.5
"5989",2016,5,29,8435
"5990",2016,5,30,8389.5
"5991",2016,5,31,8659
"5992",2016,6,1,8825
"5993",2016,6,2,8799
"5994",2016,6,3,8578
"5995",2016,6,4,5389.5
"5996",2016,6,5,8599
"5997",2016,6,6,8437
"5998",2016,6,7,8534.5
"5999",2016,6,8,7789
"6000",2016,6,9,8662
"6001",2016,6,10,7210.5
"6002",2016,6,11,7990
"6003",2016,6,12,8609
"6004",2016,6,13,8579.5
"6005",2016,6,14,7748
"6006",2016,6,15,5008.5
"6007",2016,6,16,7430
"6008",2016,6,17,4599.5
"6009",2016,6,18,8820.5
"6010",2016,6,19,8589
"6011",2016,6,20,8838
"6012",2016,6,21,8888
"6013",2016,6,22,8929
"6014",2016,6,23,8906
"6015",2016,6,24,8952.5
"6016",2016,6,25,9019.5
"6017",2016,6,26,8778.5
"6018",2016,6,27,8773
"6019",2016,6,28,8764
"6020",2016,6,29,8924
"6021",2016,6,30,8768.5
"6022",2016,7,1,8629.5
"6023",2016,7,2,8632.5
"6024",2016,7,3,8698.5
"6025",2016,7,4,8695.5
"6026",2016,7,5,8678
"6027",2016,7,6,8576
"6028",2016,7,7,8553
"6029",2016,7,8,8407.5
"6030",2016,7,9,8467.5
"6031",2016,7,10,8738.5
"6032",2016,7,11,8679.5
"6033",2016,7,12,8703
"6034",2016,7,13,8738
"6035",2016,7,14,8718
"6036",2016,7,15,8445
"6037",2016,7,16,8578
"6038",2016,7,17,8592
"6039",2016,7,18,8483.5
"6040",2016,7,19,8532.5
"6041",2016,7,20,8583.5
"6042",2016,7,21,8627.5
"6043",2016,7,22,8698.5
"6044",2016,7,23,8601.5
"6045",2016,7,24,8541.5
"6046",2016,7,25,8444
"6047",2016,7,26,8505
"6048",2016,7,27,7969.5
"6049",2016,7,28,7924
"6050",2016,7,29,7999
"6051",2016,7,30,8098
"6052",2016,7,31,8245
"6053",2016,8,1,8205
"6054",2016,8,2,8237.5
"6055",2016,8,3,8125.5
"6056",2016,8,4,8102.5
"6057",2016,8,5,8112
"6058",2016,8,6,8008.5
"6059",2016,8,7,8125.5
"6060",2016,8,8,7976
"6061",2016,8,9,7992.5
"6062",2016,8,10,7797.5
"6063",2016,8,11,7741.5
"6064",2016,8,12,7723.5
"6065",2016,8,13,7709.5
"6066",2016,8,14,7595
"6067",2016,8,15,7758
"6068",2016,8,16,7459.5
"6069",2016,8,17,7372.5
"6070",2016,8,18,7073
"6071",2016,8,19,6911
"6072",2016,8,20,7046
"6073",2016,8,21,6904.5
"6074",2016,8,22,6904
"6075",2016,8,23,7080.5
"6076",2016,8,24,7380
"6077",2016,8,25,7281
"6078",2016,8,26,7145.5
"6079",2016,8,27,6978.5
"6080",2016,8,28,7211
"6081",2016,8,29,6468
"6082",2016,8,30,6823
"6083",2016,8,31,7101.5
"6084",2016,9,1,6961.5
"6085",2016,9,2,6682.5
"6086",2016,9,3,6748
"6087",2016,9,4,6756
"6088",2016,9,5,6817.5
"6089",2016,9,6,6675
"6090",2016,9,7,6613
"6091",2016,9,8,6504.5
"6092",2016,9,9,6481
"6093",2016,9,10,6271
"6094",2016,9,11,6169
"6095",2016,9,12,6416.5
"6096",2016,9,13,6236
"6097",2016,9,14,6270
"6098",2016,9,15,6297.5
"6099",2016,9,16,6261.5
"6100",2016,9,17,6127
"6101",2016,9,18,6072
"6102",2016,9,19,5929
"6103",2016,9,20,5957
"6104",2016,9,21,5055
"6105",2016,9,22,5929
"6106",2016,9,23,5778
"6107",2016,9,24,5759
"6108",2016,9,25,5864.5
"6109",2016,9,26,5660
"6110",2016,9,27,5701.5
"6111",2016,9,28,5543.5
"6112",2016,9,29,5541.5
"6113",2016,9,30,5499
"6114",2016,10,1,5588.5
"6115",2016,10,2,4171.5
"6116",2016,10,3,1902.5
"6117",2016,10,4,5098
"6118",2016,10,5,5361
"6119",2016,10,6,5282
"6120",2016,10,7,4717.5
"6121",2016,10,8,5058
"6122",2016,10,9,5073
"6123",2016,10,10,4622
"6124",2016,10,11,4803.5
"6125",2016,10,12,4514.5
"6126",2016,10,13,3765.5
"6127",2016,10,14,889
"6128",2016,10,15,2127.5
"6129",2016,10,16,1132.5
"6130",2016,10,17,4298
"6131",2016,10,18,4595
"6132",2016,10,19,4456
"6133",2016,10,20,4567
"6134",2016,10,21,4343
"6135",2016,10,22,3618.5
"6136",2016,10,23,4265
"6137",2016,10,24,1832.5
"6138",2016,10,25,1084
"6139",2016,10,26,4119
"6140",2016,10,27,1099
"6141",2016,10,28,1134
"6142",2016,10,29,2386
"6143",2016,10,30,1941
"6144",2016,10,31,2887.5
"6145",2016,11,1,3296
"6146",2016,11,2,3879
"6147",2016,11,3,3779.5
"6148",2016,11,4,3799
"6149",2016,11,5,3649
"6150",2016,11,6,2421
"6151",2016,11,7,2777
"6152",2016,11,8,3522
"6153",2016,11,9,3498.5
"6154",2016,11,10,2846
"6155",2016,11,11,2254.5
"6156",2016,11,12,3360
"6157",2016,11,13,3321
"6158",2016,11,14,3346.5
"6159",2016,11,15,2189
"6160",2016,11,16,3381.5
"6161",2016,11,17,3353
"6162",2016,11,18,3309
"6163",2016,11,19,850
"6164",2016,11,20,843.5
"6165",2016,11,21,2691.5
"6166",2016,11,22,1568
"6167",2016,11,23,3056
"6168",2016,11,24,3058.5
"6169",2016,11,25,1688
"6170",2016,11,26,725.5
"6171",2016,11,27,2805
"6172",2016,11,28,1949.5
"6173",2016,11,29,2996
"6174",2016,11,30,2099
"6175",2016,12,1,3006
"6176",2016,12,2,2895.5
"6177",2016,12,3,2890.5
"6178",2016,12,4,1965.5
"6179",2016,12,5,1985
"6180",2016,12,6,2500
"6181",2016,12,7,1095.5
"6182",2016,12,8,809
"6183",2016,12,9,1244.5
"6184",2016,12,10,88.5
"6185",2016,12,11,1304
"6186",2016,12,12,2084
"6187",2016,12,13,1289.5
"6188",2016,12,14,1457.5
"6189",2016,12,15,465.5
"6190",2016,12,16,2841.5
"6191",2016,12,17,2902.5
"6192",2016,12,18,2903.5
"6193",2016,12,19,2525.5
"6194",2016,12,20,2400.5
"6195",2016,12,21,2713.5
"6196",2016,12,22,2772
"6197",2016,12,23,371
"6198",2016,12,24,2800.5
"6199",2016,12,25,1976.5
"6200",2016,12,26,2835.5
"6201",2016,12,27,2434.5
"6202",2016,12,28,2817
"6203",2016,12,29,2798
"6204",2016,12,30,2772
"6205",2016,12,31,2678.5
"6206",2017,1,1,1536.5
"6207",2017,1,2,2022.5
"6208",2017,1,3,814
"6209",2017,1,4,738
"6210",2017,1,5,2979.5
"6211",2017,1,6,2579
"6212",2017,1,7,677
"6213",2017,1,8,177.5
"6214",2017,1,9,1106.5
"6215",2017,1,10,574.5
"6216",2017,1,11,2601
"6217",2017,1,12,1015.5
"6218",2017,1,13,3107
"6219",2017,1,14,2249.5
"6220",2017,1,15,2360
"6221",2017,1,16,2985.5
"6222",2017,1,17,1283
"6223",2017,1,18,219.5
"6224",2017,1,19,2342.5
"6225",2017,1,20,1864.5
"6226",2017,1,21,1852
"6227",2017,1,22,2071
"6228",2017,1,23,2394.5
"6229",2017,1,24,3294
"6230",2017,1,25,3111.5
"6231",2017,1,26,3501.5
"6232",2017,1,27,3600.5
"6233",2017,1,28,3618.5
"6234",2017,1,29,3073.5
"6235",2017,1,30,3367
"6236",2017,1,31,2640
"6237",2017,2,1,863
"6238",2017,2,2,1667.5
"6239",2017,2,3,1876
"6240",2017,2,4,1426.5
"6241",2017,2,5,2393
"6242",2017,2,6,1078.5
"6243",2017,2,7,2393
"6244",2017,2,8,832
"6245",2017,2,9,523.5
"6246",2017,2,10,3472
"6247",2017,2,11,4160
"6248",2017,2,12,4203
"6249",2017,2,13,2892
"6250",2017,2,14,4308
"6251",2017,2,15,1363
"6252",2017,2,16,3321.5
"6253",2017,2,17,621.5
"6254",2017,2,18,1416
"6255",2017,2,19,1894.5
"6256",2017,2,20,465
"6257",2017,2,21,2914.5
"6258",2017,2,22,3596
"6259",2017,2,23,4851
"6260",2017,2,24,4179.5
"6261",2017,2,25,4693
"6262",2017,2,26,4869
"6263",2017,2,27,5053
"6264",2017,2,28,5094.5
"6265",2017,3,1,5186
"6266",2017,3,2,5278.5
"6267",2017,3,3,3772.5
"6268",2017,3,4,4409.5
"6269",2017,3,5,4315
"6270",2017,3,6,2805
"6271",2017,3,7,3151.5
"6272",2017,3,8,5286
"6273",2017,3,9,4774.5
"6274",2017,3,10,3597.5
"6275",2017,3,11,5070.5
"6276",2017,3,12,5688
"6277",2017,3,13,5781
"6278",2017,3,14,5664.5
"6279",2017,3,15,2834
"6280",2017,3,16,5082.5
"6281",2017,3,17,5584
"6282",2017,3,18,3120.5
"6283",2017,3,19,4238.5
"6284",2017,3,20,2379.5
"6285",2017,3,21,5324.5
"6286",2017,3,22,4505.5
"6287",2017,3,23,5467.5
"6288",2017,3,24,1552
"6289",2017,3,25,5188.5
"6290",2017,3,26,3293
"6291",2017,3,27,6386
"6292",2017,3,28,6375
"6293",2017,3,29,5789
"6294",2017,3,30,6675
"6295",2017,3,31,6741.5
"6296",2017,4,1,6533
"6297",2017,4,2,6608
"6298",2017,4,3,7002
"6299",2017,4,4,5992.5
"6300",2017,4,5,5236
"6301",2017,4,6,2372.5
"6302",2017,4,7,3441
"6303",2017,4,8,4590
"6304",2017,4,9,6747
"6305",2017,4,10,6528.5
"6306",2017,4,11,2130
"6307",2017,4,12,3149
"6308",2017,4,13,4992
"6309",2017,4,14,7157.5
"6310",2017,4,15,6592.5
"6311",2017,4,16,1520.5
"6312",2017,4,17,2926
"6313",2017,4,18,6645.5
"6314",2017,4,19,6524
"6315",2017,4,20,7487.5
"6316",2017,4,21,7372
"6317",2017,4,22,5071.5
"6318",2017,4,23,7570.5
"6319",2017,4,24,5230
"6320",2017,4,25,6644.5
"6321",2017,4,26,5249
"6322",2017,4,27,7535
"6323",2017,4,28,8039.5
"6324",2017,4,29,8024.5
"6325",2017,4,30,7837
"6326",2017,5,1,7920.5
"6327",2017,5,2,7761.5
"6328",2017,5,3,7889
"6329",2017,5,4,7467
"6330",2017,5,5,7760
"6331",2017,5,6,6945
"6332",2017,5,7,7821
"6333",2017,5,8,7824
"6334",2017,5,9,7996
"6335",2017,5,10,7722.5
"6336",2017,5,11,7827.5
"6337",2017,5,12,8329.5
"6338",2017,5,13,8376.5
"6339",2017,5,14,8042.5
"6340",2017,5,15,8262
"6341",2017,5,16,4655
"6342",2017,5,17,8472.5
"6343",2017,5,18,8446.5
"6344",2017,5,19,8474
"6345",2017,5,20,8325.5
"6346",2017,5,21,8374.5
"6347",2017,5,22,8352.5
"6348",2017,5,23,8328.5
"6349",2017,5,24,7253
"6350",2017,5,25,6849.5
"6351",2017,5,26,8275.5
"6352",2017,5,27,8381
"6353",2017,5,28,8309
"6354",2017,5,29,7754.5
"6355",2017,5,30,6874.5
"6356",2017,5,31,7414.5
"6357",2017,6,1,8372.5
"6358",2017,6,2,8575.5
"6359",2017,6,3,7412.5
"6360",2017,6,4,8635.5
"6361",2017,6,5,8477.5
"6362",2017,6,6,8667.5
"6363",2017,6,7,6402.5
"6364",2017,6,8,3982.5
"6365",2017,6,9,6801
"6366",2017,6,10,8573.5
"6367",2017,6,11,5422.5
"6368",2017,6,12,7887.5
"6369",2017,6,13,8559.5
"6370",2017,6,14,8676.5
"6371",2017,6,15,8458
"6372",2017,6,16,8517
"6373",2017,6,17,8549
"6374",2017,6,18,8478
"6375",2017,6,19,8162.5
"6376",2017,6,20,8514.5
"6377",2017,6,21,8533
"6378",2017,6,22,8545.5
"6379",2017,6,23,8614.5
"6380",2017,6,24,8299
"6381",2017,6,25,8632.5
"6382",2017,6,26,8769
"6383",2017,6,27,8763
"6384",2017,6,28,8802
"6385",2017,6,29,8814
"6386",2017,6,30,8715
"6387",2017,7,1,8646
"6388",2017,7,2,8649
"6389",2017,7,3,8579.5
"6390",2017,7,4,8762
"6391",2017,7,5,7267.5
"6392",2017,7,6,8559
"6393",2017,7,7,8692.5
"6394",2017,7,8,8488.5
"6395",2017,7,9,8756
"6396",2017,7,10,8747
"6397",2017,7,11,8621
"6398",2017,7,12,8551.5
"6399",2017,7,13,8551.5
"6400",2017,7,14,8350.5
"6401",2017,7,15,7950
"6402",2017,7,16,8552
"6403",2017,7,17,8608
"6404",2017,7,18,8684
"6405",2017,7,19,8621
"6406",2017,7,20,8521
"6407",2017,7,21,8558.5
"6408",2017,7,22,8386
"6409",2017,7,23,8196
"6410",2017,7,24,8204
"6411",2017,7,25,8204
"6412",2017,7,26,8254.5
"6413",2017,7,27,8289.5
"6414",2017,7,28,8344
"6415",2017,7,29,8325.5
"6416",2017,7,30,7990.5
"6417",2017,7,31,7900
"6418",2017,8,1,7695.5
"6419",2017,8,2,7576
"6420",2017,8,3,6304
"6421",2017,8,4,4346.5
"6422",2017,8,5,7253.5
"6423",2017,8,6,7732.5
"6424",2017,8,7,7629.5
"6425",2017,8,8,7709.5
"6426",2017,8,9,7617.5
"6427",2017,8,10,7505
"6428",2017,8,11,7429
"6429",2017,8,12,7678
"6430",2017,8,13,7592.5
"6431",2017,8,14,7509.5
"6432",2017,8,15,7377
"6433",2017,8,16,7236
"6434",2017,8,17,7228.5
"6435",2017,8,18,7119.5
"6436",2017,8,19,7102.5
"6437",2017,8,20,6670.5
"6438",2017,8,21,6507.5
"6439",2017,8,22,6494
"6440",2017,8,23,7115
"6441",2017,8,24,6842
"6442",2017,8,25,7329
"6443",2017,8,26,7208.5
"6444",2017,8,27,7077.5
"6445",2017,8,28,7065
"6446",2017,8,29,6820
"6447",2017,8,30,7123.5
"6448",2017,8,31,6673
"6449",2017,9,1,5985
"6450",2017,9,2,5809.5
"6451",2017,9,3,4672
"6452",2017,9,4,4181.5
"6453",2017,9,5,5676.5
"6454",2017,9,6,6180
"6455",2017,9,7,3348.5
"6456",2017,9,8,6111
"6457",2017,9,9,6250
"6458",2017,9,10,6219
"6459",2017,9,11,5718
"6460",2017,9,12,5562
"6461",2017,9,13,5947.5
"6462",2017,9,14,4286
"6463",2017,9,15,6057
"6464",2017,9,16,5383.5
"6465",2017,9,17,5980.5
"6466",2017,9,18,5290.5
"6467",2017,9,19,5669
"6468",2017,9,20,4514
"6469",2017,9,21,5952.5
"6470",2017,9,22,5878.5
"6471",2017,9,23,5949.5
"6472",2017,9,24,5589.5
"6473",2017,9,25,5741
"6474",2017,9,26,5760
"6475",2017,9,27,5682.5
"6476",2017,9,28,5638
"6477",2017,9,29,4427.5
"6478",2017,9,30,5350
"6479",2017,10,1,5527
"6480",2017,10,2,5653.5
"6481",2017,10,3,5404.5
"6482",2017,10,4,5395
"6483",2017,10,5,5395.5
"6484",2017,10,6,5390.5
"6485",2017,10,7,5213
"6486",2017,10,8,5288
"6487",2017,10,9,4318
"6488",2017,10,10,3532
"6489",2017,10,11,4265.5
"6490",2017,10,12,4985
"6491",2017,10,13,4794
"6492",2017,10,14,5020.5
"6493",2017,10,15,4537
"6494",2017,10,16,4295
"6495",2017,10,17,3946.5
"6496",2017,10,18,4376
"6497",2017,10,19,3578
"6498",2017,10,20,3679.5
"6499",2017,10,21,4365
"6500",2017,10,22,4464
"6501",2017,10,23,4337
"6502",2017,10,24,4375.5
"6503",2017,10,25,4294.5
"6504",2017,10,26,4295.5
"6505",2017,10,27,4216.5
"6506",2017,10,28,4106
"6507",2017,10,29,3852.5
"6508",2017,10,30,3444
"6509",2017,10,31,3881
"6510",2017,11,1,3784.5
"6511",2017,11,2,2353.5
"6512",2017,11,3,1554.5
"6513",2017,11,4,2152
"6514",2017,11,5,3769.5
"6515",2017,11,6,3580.5
"6516",2017,11,7,3582.5
"6517",2017,11,8,1060.5
"6518",2017,11,9,1940
"6519",2017,11,10,1860
"6520",2017,11,11,2977.5
"6521",2017,11,12,2900.5
"6522",2017,11,13,1567.5
"6523",2017,11,14,3460
"6524",2017,11,15,681
"6525",2017,11,16,954.5
"6526",2017,11,17,3396
"6527",2017,11,18,3328.5
"6528",2017,11,19,2684
"6529",2017,11,20,635
"6530",2017,11,21,2725
"6531",2017,11,22,1913
"6532",2017,11,23,845.5
"6533",2017,11,24,2521.5
"6534",2017,11,25,1778
"6535",2017,11,26,537.5
"6536",2017,11,27,2926
"6537",2017,11,28,2883
"6538",2017,11,29,2984
"6539",2017,11,30,2727.5
"6540",2017,12,1,2636.5
"6541",2017,12,2,1808
"6542",2017,12,3,2929
"6543",2017,12,4,3052
"6544",2017,12,5,2976
"6545",2017,12,6,2887
"6546",2017,12,7,2976
"6547",2017,12,8,2598.5
"6548",2017,12,9,2605
"6549",2017,12,10,2936
"6550",2017,12,11,2610
"6551",2017,12,12,2931.5
"6552",2017,12,13,2717
"6553",2017,12,14,2842
"6554",2017,12,15,2078.5
"6555",2017,12,16,2770.5
"6556",2017,12,17,2740.5
"6557",2017,12,18,2707
"6558",2017,12,19,1963
"6559",2017,12,20,2764.5
"6560",2017,12,21,2861.5
"6561",2017,12,22,1597
"6562",2017,12,23,1617.5
"6563",2017,12,24,1292.5
"6564",2017,12,25,2169
"6565",2017,12,26,2772.5
"6566",2017,12,27,2385
"6567",2017,12,28,2647.5
"6568",2017,12,29,2280
"6569",2017,12,30,2423
"6570",2017,12,31,1688.5
